gender,quoteID,topic
female,2018-03-29-142719,television
male,2018-02-25-074320,africa
female,2018-03-07-171566,arts
male,2018-05-24-142913,nyregion
male,2018-08-17-103527,music
female,2018-01-03-002437,middleeast
male,2018-06-05-005145,politics
male,2018-04-12-007984,baseball
male,2018-01-17-007526,asia
male,2018-05-14-010918,us
male,2018-10-10-014660,theater
male,2018-02-15-017241,baseball
female,2018-01-29-016446,music
male,2018-06-25-017923,review
male,2018-04-13-031391,business
male,2018-07-06-023171,music
male,2018-10-03-033487,dance
female,2018-05-18-040943,television
male,2018-09-19-040801,tennis
male,2018-04-24-050057,sports
male,2018-08-30-043222,politics
female,2018-09-27-054265,us
male,2018-01-23-060468,olympics
female,2018-03-31-034261,style
female,2018-12-19-052914,sports
female,2018-10-23-063157,review
male,2018-07-12-051879,africa
male,2018-03-08-087983,sports
male,2018-08-29-062988,tennis
female,2018-04-09-073227,europe
male,2018-10-19-073105,review
male,2018-12-19-066609,business
male,2018-05-01-089126,obituaries
male,2018-10-17-085303,politics
female,2018-06-01-071239,obituaries
male,2018-02-21-106922,magazine
male,2018-11-07-094680,politics
male,2018-03-13-114116,sports
male,2018-03-21-124785,hockey
male,2018-09-19-110135,opinion
male,2018-04-03-121159,asia
male,2018-01-08-108349,us
female,2018-09-13-128816,asia
female,2018-10-03-131014,media
female,2018-06-26-119378,dining
male,2018-07-27-112466,politics
male,2018-07-08-050695,sports
male,2018-04-07-078867,europe
male,2018-06-25-111910,music
male,2018-09-24-126005,europe
female,2018-06-22-127701,nyregion
female,2018-11-23-002394,politics
male,2018-03-30-004546,business
male,2018-12-21-006983,books
male,2018-02-16-011851,review
male,2018-03-25-008673,us
female,2018-08-08-012440,nyregion
male,2018-03-14-029481,magazine
female,2018-07-13-020097,opinion
male,2018-04-07-018717,politics
male,2018-03-18-025286,basketball
female,2018-02-15-057022,olympics
male,2018-10-25-051267,arts
male,2018-04-20-056973,dining
male,2018-10-23-053257,music
male,2018-11-14-055178,nyregion
female,2018-04-06-056962,review
female,2018-06-12-056003,us
male,2018-06-03-027547,europe
male,2018-05-31-058627,magazine
male,2018-02-24-040520,hockey
male,2018-03-08-085456,economy
male,2018-04-04-070992,world
male,2018-03-15-082882,tennis
male,2018-09-17-057029,100000006110259
male,2018-11-30-075224,obituaries
male,2018-03-12-087495,us
male,2018-06-06-078504,design
male,2018-05-03-098680,sports
male,2018-11-02-093308,ncaafootball
male,2018-10-13-050376,asia
male,2018-11-01-100412,nyregion
male,2018-01-05-085831,opinion
female,2018-06-04-082981,t-magazine
male,2018-06-04-083024,travel
male,2018-09-13-106795,music
female,2018-03-25-066632,weddings
male,2018-12-23-044445,us
male,2018-10-27-059104,politics
male,2018-11-20-107524,live
male,2018-12-06-119788,us
male,2018-06-14-114476,politics
male,2018-05-31-114042,music
male,2018-06-21-116958,television
male,2018-08-22-093399,obituaries
male,2018-05-17-149037,sports
female,2018-10-22-127631,opinion
male,2018-04-23-141771,health
female,2018-08-10-003389,style
male,2018-09-26-006524,football
male,2018-05-24-006687,design
male,2018-08-10-004991,business
male,2018-05-22-007386,smarter-living
female,2018-03-14-012457,fashion
male,2018-02-14-021634,music
female,2018-01-25-022171,sunday
male,2018-02-08-024255,obituaries
male,2018-08-04-008652,asia
male,2018-09-14-028042,autoracing
male,2018-11-15-031062,obituaries
female,2018-11-01-032199,lens
female,2018-07-11-027676,europe
male,2018-07-14-015861,americas
male,2018-06-10-014124,nyregion
male,2018-02-23-038361,opinion
male,2018-04-06-037315,golf
male,2018-09-02-016888,sports
male,2018-04-24-042814,politics
female,2018-09-20-038762,nyregion
male,2018-04-05-046216,movies
female,2018-04-30-046478,obituaries
male,2018-05-27-021374,tennis
male,2018-12-21-040228,politics
male,2018-10-04-050077,middleeast
male,2018-05-23-054670,nyregion
male,2018-05-03-062485,politics
male,2018-07-16-043690,europe
male,2018-05-06-031759,europe
male,2018-08-24-042436,nyregion
male,2018-10-31-063801,opinion
female,2018-02-06-067102,us
male,2018-07-29-027714,us
male,2018-03-30-060969,obituaries
female,2018-07-27-056040,business
male,2018-09-06-064948,australia
male,2018-11-17-035358,sunday-review
male,2018-02-14-100683,television
male,2018-03-14-105833,asia
male,2018-10-03-084408,politics
male,2018-09-17-075342,opinion
male,2018-12-21-072233,politics
male,2018-11-07-088765,obituaries
male,2018-07-09-062039,obituaries
male,2018-02-15-117995,movies
female,2018-12-10-095986,politics
male,2018-10-29-106566,nyregion
male,2018-01-19-129804,football
male,2018-04-24-139793,asia
male,2018-06-30-053776,us
male,2018-06-06-130151,sports
male,2018-09-21-130210,politics
male,2018-01-31-177976,football
male,2018-11-16-002609,arts
male,2018-06-13-004244,world-cup
female,2018-11-04-002560,sports
female,2018-12-03-006121,upshot
female,2018-11-19-006446,fashion
male,2018-01-08-010463,us
male,2018-04-05-016398,politics
female,2018-06-15-013004,obituaries
male,2018-02-06-017704,asia
male,2018-06-25-015687,review
male,2018-05-03-023043,business
female,2018-09-21-019701,music
male,2018-06-20-027402,review
female,2018-02-07-041794,olympics
male,2018-11-19-035901,us
male,2018-10-12-043780,design
male,2018-02-28-056754,politics
male,2018-11-20-052670,middleeast
female,2018-03-31-034742,media
male,2018-05-15-066303,arts
male,2018-11-07-063883,politics
male,2018-08-26-028995,politics
male,2018-01-16-063022,sports
female,2018-05-23-074418,opinion
male,2018-06-21-069056,opinion
male,2018-05-25-068593,briefing
male,2018-11-15-081096,middleeast
female,2018-03-30-079023,business
male,2018-08-17-065172,music
male,2018-09-14-083877,middleeast
male,2018-02-03-057608,europe
female,2018-03-10-067479,europe
male,2018-11-22-070047,design
male,2018-04-17-120939,review
male,2018-02-08-129068,books
female,2018-11-11-055986,business
female,2018-11-28-102498,theater
female,2018-12-17-088115,media
female,2018-06-08-105210,health
male,2018-09-11-116206,design
male,2018-10-12-125213,sports
male,2018-08-29-125502,sports
male,2018-05-17-145321,television
male,2018-02-26-137115,business
female,2018-11-10-070571,us
female,2018-10-15-131908,t-magazine
male,2018-09-25-137061,television
male,2018-01-09-002522,review
male,2018-10-19-002677,music
female,2018-01-24-007491,theater
female,2018-04-06-008909,review
female,2018-08-29-008906,magazine
female,2018-09-21-011711,politics
female,2018-06-01-011883,tennis
male,2018-02-04-009126,obituaries
female,2018-06-20-019492,politics
male,2018-09-14-023726,autoracing
male,2018-03-27-028347,science
male,2018-11-16-027749,obituaries
male,2018-04-08-016296,politics
male,2018-11-09-036985,hockey
male,2018-02-13-057830,business
male,2018-11-28-048010,europe
male,2018-02-15-066326,business
male,2018-06-19-050866,europe
female,2018-04-13-062939,movies
male,2018-03-21-069020,politics
male,2018-06-11-047486,sports
female,2018-11-11-032990,canada
male,2018-07-16-057053,politics
male,2018-08-22-050851,science
female,2018-09-03-044225,t-magazine
male,2018-04-18-093541,politics
male,2018-12-13-069194,obituaries
female,2018-05-25-072410,tennis
male,2018-01-05-068774,weddings
female,2018-11-23-059680,lens
female,2018-03-07-119195,science
female,2018-12-25-025521,sailing
male,2018-08-31-078361,review
female,2018-01-04-085030,t-magazine
male,2018-04-11-117351,obituaries
male,2018-02-09-124690,health
male,2018-06-06-105399,asia
male,2018-10-01-116208,canada
male,2018-11-23-088705,music
female,2018-07-09-090646,well
male,2018-08-28-118663,obituaries
male,2018-08-16-108953,sports
female,2018-06-02-059241,weddings
male,2018-03-29-152594,opinion
male,2018-10-17-146344,sports
female,2018-09-11-134450,letters
male,2018-11-16-133653,design
female,2018-03-02-156171,television
male,2018-03-02-156294,t-magazine
male,2018-03-28-006025,briefing
female,2018-11-27-011676,opinion
male,2018-01-31-015716,soccer
male,2018-09-05-014777,sports
female,2018-05-22-017081,t-magazine
male,2018-03-13-022299,design
male,2018-09-23-009175,television
female,2018-08-31-019380,tennis
male,2018-03-09-027095,nyregion
male,2018-09-16-017338,politics
male,2018-08-08-031863,sports
female,2018-02-07-051180,fashion
male,2018-07-24-035618,sports
female,2018-12-04-043947,dining
female,2018-11-23-033460,golf
male,2018-10-12-059652,europe
female,2018-04-17-072284,t-magazine
female,2018-04-29-038248,politics
male,2018-06-08-059417,books
male,2018-11-08-070672,politics
female,2018-04-05-079967,americas
female,2018-05-31-074477,tennis
female,2018-03-28-090738,nyregion
male,2018-03-08-105791,americas
male,2018-05-24-090514,autoracing
male,2018-03-02-093818,europe
male,2018-06-24-037502,design
male,2018-06-26-078919,us
female,2018-08-23-089840,magazine
male,2018-09-10-077889,movies
male,2018-07-31-079685,asia
male,2018-05-19-053791,sunday
male,2018-10-11-118435,middleeast
female,2018-02-10-068705,sports
female,2018-12-04-109829,science
female,2018-09-13-114695,europe
male,2018-07-25-101327,realestate
male,2018-02-05-111518,nyregion
male,2018-06-10-049988,politics
male,2018-11-24-051320,asia
male,2018-03-23-143135,obituaries
female,2018-02-09-144251,design
female,2018-04-05-153569,politics
female,2018-03-31-076536,style
male,2018-03-06-159035,soccer
male,2018-12-21-117578,movies
male,2018-03-04-084914,politics
male,2018-05-18-143647,basketball
male,2018-10-23-147139,politics
male,2018-02-12-145667,travel
female,2018-03-16-001665,briefing
male,2018-09-11-001971,theater
male,2018-01-19-006535,obituaries
male,2018-11-05-006018,sports
male,2018-05-01-011115,style
male,2018-12-26-005782,music
male,2018-01-04-015604,football
male,2018-12-20-017093,nyregion
female,2018-10-01-023500,arts
male,2018-03-27-030621,europe
male,2018-07-02-021049,well
female,2018-07-20-021937,politics
male,2018-06-12-031697,europe
male,2018-11-28-032216,europe
male,2018-11-15-036747,canada
male,2018-05-04-052159,sports
male,2018-03-22-065824,theater
male,2018-12-11-050148,media
male,2018-09-19-056727,europe
male,2018-08-26-029343,politics
male,2018-09-17-056037,sports
male,2018-05-08-069683,sports
female,2018-10-11-070450,design
male,2018-06-01-058265,review
male,2018-05-28-036311,sports
male,2018-10-10-072114,music
male,2018-10-05-067133,sports
female,2018-10-19-069535,nyregion
male,2018-10-22-067869,arts
male,2018-05-30-070840,magazine
male,2018-06-24-032716,climate
female,2018-02-02-092460,dance
male,2018-11-26-064321,design
female,2018-11-30-079495,review
male,2018-09-20-085978,politics
male,2018-11-02-093382,dance
male,2018-03-28-111973,baseball
male,2018-08-16-086735,nyregion
male,2018-04-28-066264,europe
male,2018-11-29-115151,asia
male,2018-06-05-105938,politics
male,2018-11-26-097362,design
female,2018-11-05-124652,television
female,2018-02-20-151491,australia
male,2018-11-23-102115,television
female,2018-07-27-119586,canada
male,2018-03-14-004110,asia
male,2018-04-11-006677,climate
female,2018-03-09-007258,television
female,2018-03-30-010759,realestate
male,2018-04-26-016979,politics
male,2018-11-26-011880,design
female,2018-10-20-008735,health
male,2018-06-01-017259,opinion
female,2018-12-19-018167,design
female,2018-02-05-028234,europe
male,2018-06-15-032011,t-magazine
male,2018-08-22-027397,music
male,2018-02-17-027159,basketball
male,2018-07-11-036139,europe
male,2018-12-18-037271,books
male,2018-06-05-041923,music
male,2018-07-31-040117,middleeast
male,2018-01-29-060194,arts
male,2018-06-18-045515,us
male,2018-10-03-056619,middleeast
male,2018-07-24-048931,music
male,2018-06-05-056198,health
male,2018-10-29-057468,sports
male,2018-05-14-060941,theater
male,2018-05-16-073436,business
male,2018-09-09-033072,television
male,2018-01-12-075389,dealbook
male,2018-02-17-053049,europe
female,2018-12-20-071236,style
male,2018-03-24-056805,reader-center
male,2018-08-17-065773,baseball
female,2018-02-12-088461,tennis
male,2018-08-06-064963,review
female,2018-11-11-047139,business
male,2018-01-24-103749,movies
female,2018-01-31-120475,nyregion
male,2018-11-06-094007,letters
male,2018-02-07-128728,fashion
male,2018-06-13-108999,americas
female,2018-03-28-142010,opinion
male,2018-02-01-157163,middleeast
male,2018-06-13-127642,briefing
male,2018-07-02-101336,well
male,2018-12-05-138368,television
male,2018-08-28-125649,movies
male,2018-09-10-116289,europe
male,2018-08-19-056398,sports
female,2018-06-08-128083,europe
male,2018-12-03-001909,arts
male,2018-03-01-005388,style
male,2018-07-18-004510,baseball
female,2018-03-19-005695,fashion
female,2018-12-17-004819,books
male,2018-05-09-008263,obituaries
male,2018-05-13-005642,insider
female,2018-08-03-028065,books
male,2018-01-11-039578,politics
male,2018-10-31-039331,sports
male,2018-05-31-039100,technology
male,2018-08-28-037287,business
male,2018-09-26-042187,music
female,2018-01-01-018260,crosswords
female,2018-02-05-043186,technology
female,2018-06-04-037426,sports
male,2018-07-12-044061,design
female,2018-04-07-033825,dance
male,2018-04-13-070852,nyregion
male,2018-10-19-074196,sunday
male,2018-04-14-063223,sunday
male,2018-04-25-101366,climate
male,2018-01-22-083993,politics
female,2018-04-09-095225,americas
male,2018-01-20-061211,middleeast
male,2018-02-28-118824,asia
male,2018-09-19-104265,nyregion
male,2018-08-15-096193,television
male,2018-06-04-097952,opinion
male,2018-12-14-114926,television
male,2018-10-23-139953,obituaries
male,2018-02-05-133217,politics
female,2018-01-11-145650,obituaries
male,2018-03-29-160835,television
male,2018-10-18-149717,review
male,2018-08-04-058048,baseball
male,2018-11-20-134894,health
female,2018-10-15-006111,t-magazine
male,2018-04-13-009305,us
female,2018-11-30-011900,arts
male,2018-05-03-019617,nyregion
male,2018-04-06-017641,design
male,2018-03-27-021671,letters
male,2018-05-31-021809,sports
male,2018-04-19-039221,business
male,2018-06-24-013772,politics
male,2018-09-05-031835,politics
male,2018-09-13-037277,technology
female,2018-02-08-062918,design
male,2018-11-02-055010,style
female,2018-11-08-056320,opinion
female,2018-06-25-045170,politics
female,2018-06-07-054259,movies
male,2018-02-17-040030,europe
male,2018-03-28-077341,television
male,2018-07-13-052587,business
male,2018-07-23-052776,us
female,2018-04-26-089535,style
male,2018-08-02-061997,design
male,2018-09-15-038818,style
female,2018-07-31-059760,review
male,2018-06-29-064592,television
female,2018-05-10-089801,style
female,2018-06-15-071738,t-magazine
male,2018-06-07-078687,design
male,2018-03-22-104336,ncaabasketball
male,2018-09-06-081378,politics
male,2018-05-31-085111,us
male,2018-04-12-102957,obituaries
male,2018-10-16-090674,asia
female,2018-01-22-094484,television
male,2018-09-22-052786,style
male,2018-06-22-096322,sports
female,2018-10-17-121358,movies
female,2018-05-04-129253,politics
male,2018-09-26-118488,us
male,2018-02-28-139801,magazine
male,2018-08-08-100156,t-magazine
female,2018-08-15-101133,americas
male,2018-05-22-119344,tennis
male,2018-09-18-125246,music
male,2018-10-31-137236,hockey
male,2018-07-02-099375,baseball
male,2018-03-29-157857,style
male,2018-11-17-069257,australia
female,2018-02-09-165059,style
male,2018-10-05-003456,movies
male,2018-01-13-003180,obituaries
male,2018-01-03-007182,europe
male,2018-12-20-008150,europe
female,2018-02-20-010845,australia
male,2018-02-01-016072,magazine
male,2018-10-31-015183,sports
male,2018-12-04-016916,arts
male,2018-10-11-020409,television
male,2018-03-11-012590,europe
male,2018-06-24-011907,middleeast
male,2018-04-20-033631,politics
male,2018-04-13-033155,obituaries
male,2018-10-14-015839,politics
male,2018-09-10-029010,movies
male,2018-06-18-030266,us
male,2018-06-12-042302,politics
male,2018-09-07-044575,politics
female,2018-09-17-042849,television
male,2018-05-31-047879,technology
female,2018-02-22-060521,europe
female,2018-10-05-052064,television
male,2018-01-14-038231,television
female,2018-08-21-063890,review
male,2018-04-02-066904,baseball
male,2018-10-29-076666,television
male,2018-01-10-093111,nyregion
male,2018-09-19-086875,politics
male,2018-02-14-110001,obituaries
male,2018-11-29-091028,fashion
